 -0.1154    -0.4175    -0.0497     0.0016 
  0.4087     0.5474    -0.0519     0.0012 
     -0.1350    -0.2545    -0.0309     0.0011 
      0.2702     0.3862    -0.0401     0.0015 
  0.5241     0.9649    -0.0022    -0.0004 
     -0.0195     0.1630     0.0188    -0.0005 
      0.3857     0.8037     0.0096    -0.0001 
    0.4052     0.6407    -0.0091     0.0004 
