 -0.0662    -0.7854    -0.2859     0.0145 
 0.3660     1.1503    -0.2200     0.0088 
  -0.1091    -0.5213    -0.1505     0.0083 
   0.2391     0.8250    -0.1815     0.0150 
 0.4322     1.9358     0.0660    -0.0057 
  -0.0429     0.2642     0.1354    -0.0061 
   0.3053     1.6104     0.1044     0.0006 
 0.3482     1.3463    -0.0310     0.0067 
